tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_id
848,SpotifyCares,False,Tue Oct 31 22:28:16 +0000 2017,@115887 Hmm. Can you try restarting your device by holding the Sleep/Wake + Volume Down buttons for 10 seconds? Keep us posted /LS,849,850.0,848
849,115887,True,Tue Oct 31 23:36:20 +0000 2017,@SpotifyCares doesn’t work and i even tried deleting the app,851,848.0,849
850,115887,True,Tue Oct 31 21:41:37 +0000 2017,@SpotifyCares Premium &amp; when i️ have it on shuffle it turns off when the song is done and just plays in order and the repeat lights up but doesn’t repeat,848,852.0,850
851,SpotifyCares,False,Tue Oct 31 23:39:03 +0000 2017,@115887 Could you send us a DM with your account's email address? We'll take a look backstage /CH https://t.co/ldFdZRiNAt,,849.0,851
852,SpotifyCares,False,Tue Oct 31 21:04:13 +0000 2017,"@115887 Thanks. Just to be sure, are you Free or Premium? Also, can you give us more info on what happens when you try using it? /CB",850,853.0,852
853,115887,True,Tue Oct 31 19:57:59 +0000 2017,@SpotifyCares iphone 7+ and i have the most recent update for spotify,852,854.0,853
854,SpotifyCares,False,Tue Oct 31 19:36:16 +0000 2017,"@115887 Hey! What device, operating system, and Spotify version are you using? We'll see what we can suggest /CB",853,855.0,854
855,115887,True,Tue Oct 31 19:10:51 +0000 2017,i’m pissed my @115888 shuffle and repeat button just don’t fucking work and i’m getting frustrated,854,,855
856,SpotifyCares,False,Tue Oct 31 22:25:16 +0000 2017,"@115889 Got it. It's not possible at the moment, but we'll pass on the the suggestion. Could you try reinstalling the app? /PB",857,858.0,856
857,115889,True,Wed Nov 01 07:40:06 +0000 2017,"@SpotifyCares Yes, multiple times. No changes. I am Premium User an when @115890  send us users to Spotify there should be a bugfree running App 🤨",859,856.0,857
858,115889,True,Tue Oct 31 22:01:30 +0000 2017,@SpotifyCares 2/2... and there is no way to manage Albums (recently added e.g.) in the App. It's a mess 😲 https://t.co/RlWuqllt8S,856,860.0,858
859,SpotifyCares,False,Wed Nov 01 08:30:40 +0000 2017,@115889 Sorry to hear that. The Spotify app on Windows Phone is currently in maintenance mode. More info here: https://t.co/KSq4qse4dE /RS,,857.0,859
860,SpotifyCares,False,Tue Oct 31 21:51:22 +0000 2017,@115889 Hey there! That doesn't sound good. What's happening exactly? Can you let us know the app version you're using? /PB,"861,858",862.0,860
861,115889,True,Tue Oct 31 21:58:11 +0000 2017,"@SpotifyCares Version is 5.2.4.0. 7 of 10 App starts it says ""Audio device could not start..."". Phone restart solved it till a few hours later.. 1/2",,860.0,861
862,115889,True,Tue Oct 31 21:43:56 +0000 2017,@SpotifyCares @115890 Groove Music quits &amp; redirect to Spotify. But the W10M App is a bugfest.. Any further Updates possible?,860,,862
863,SpotifyCares,False,Tue Oct 31 22:25:07 +0000 2017,"@115891 No worries. If you have other questions, just give us a shout 😉 /GS",,864.0,863
864,115891,True,Tue Oct 31 22:22:05 +0000 2017,@SpotifyCares ok thx,863,865.0,864
865,SpotifyCares,False,Tue Oct 31 22:17:55 +0000 2017,"@115891 Hey Mikey! We're afraid there's no way to filter or search that way, but we'll pass that suggestion on to the relevant folks /GS",864,866.0,865
866,115891,True,Tue Oct 31 22:14:42 +0000 2017,is there a way to find non-explicit songs that are explicit @SpotifyCares,865,,866
867,British_Airways,False,Tue Oct 31 22:28:36 +0000 2017,"@115892 caused. We're unable to offer a complimentary upgrade, however we can quote an upgrade if you would like us to? ^Jane 2/2","868,869,870,871",872.0,867
868,115892,True,Tue Oct 31 22:34:33 +0000 2017,"@British_Airways Sure, how much would an upgrade cost, out of curiosity?",873,867.0,868
869,115892,True,Wed Nov 01 08:44:59 +0000 2017,"@British_Airways Or, more importantly, are there earlier flights than the itinerary I was rebooked on? That's my preference.",,867.0,869
870,115892,True,Wed Nov 01 08:48:52 +0000 2017,"@British_Airways This itinerary is preferred--I was unable to view other options in the ""Manage my Booking"" link included in the original cancelation email. https://t.co/kfddWeSW49",,867.0,870
871,115892,True,Tue Oct 31 22:36:37 +0000 2017,@British_Airways I assume that being Sapphire does not matter? I'll have to find a way from IAD to BWI upon landing... Because that's where my car is parked.,,867.0,871
872,115892,True,Tue Oct 31 16:08:21 +0000 2017,"Hi @British_Airways! My flight from MAN--LHR--BWI for Nov. 3 was canceled. I was excited to try your Club 787 product. Only available flight is now to IAD which is a hassle, but rebooked anyway--my only option! Any availability in first class on BA293 for the troubles please?","867,874",,872
873,British_Airways,False,Wed Nov 01 09:35:44 +0000 2017,"@115892 Please can you DM us your booking reference, email address and contact number? We can then look into this for you. Thanks. ^Jane",,868.0,873
874,British_Airways,False,Tue Oct 31 22:26:30 +0000 2017,"@115892 We're so sorry to hear your flight was cancelled, Bryce. We're pleased you've been rebooked, however we're sorry for the hassle this has 1/2",1980634,872.0,874
875,British_Airways,False,Tue Oct 31 22:26:11 +0000 2017,@115893 email address and contact telephone number. We'll look into your complaint and contact you for an update 2/2. ^Oliver,876,877.0,875
876,115893,True,Tue Nov 07 17:01:39 +0000 2017,"@British_Airways You have all my info.  Check with Sanket Thakur.  Supposedly, he/she is a ""customer service"" rep.  Reference number is 16934380.",,875.0,876
877,115893,True,Tue Oct 31 16:47:55 +0000 2017,"@British_Airways  will you ever address my complaint/claim?  Or, do you just ignore it until the 2 yrs are up?","875,878,879",,877
879,British_Airways,False,Tue Oct 31 22:25:34 +0000 2017,"@115893 We apologise for not responding sooner. We're now following you. Please follow us back and send your full name, booking reference, 1/2",,877.0,879
880,British_Airways,False,Tue Oct 31 22:23:30 +0000 2017,@115894 email address and contact telephone number. We apologise for the delay in our response 2/2. ^Oliver,,881.0,880
881,115894,True,Tue Oct 31 16:45:37 +0000 2017,"@British_Airways Booking ref MP79V2 and QMAS91 second one is my son's, have sent all info in being told I'm not entitled to anything?","880,882",883.0,881
882,British_Airways,False,Tue Oct 31 22:23:20 +0000 2017,"@115894 Hi Martin. We'd need to set up a case for you if it hasn't already been made. We're following you. Please send DM with your full name, 1/2",1980573,881.0,882
883,British_Airways,False,Tue Oct 31 08:28:10 +0000 2017,"@115894 us your booking ref, email address and contact number. 2/2 ^Linda",881,884.0,883
884,115894,True,Mon Oct 30 23:04:31 +0000 2017,@British_Airways Will you pay me my hotel and good bill for cancelling my flight home,"883,885",886.0,884
885,British_Airways,False,Tue Oct 31 08:28:00 +0000 2017,"@115894 We're sorry to hear your flight was cancelled, Martin. We can certainly look into this for you. DM  1/2",,884.0,885
886,British_Airways,False,Fri Oct 27 13:36:52 +0000 2017,Get the payday party started with 40 European Destinations for £40 each-way or less,"887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,884,964",,886
888,575783,True,Sat Oct 28 20:26:07 +0000 2017,"@British_Airways Can you send me a link to your musical instruments policy, please What instruments have to go in the hold ? .Thanks",1935293,886.0,888
889,576341,True,Fri Oct 27 15:27:35 +0000 2017,@British_Airways I hope you'll be starting a Scotland to Catalunya service 😍,"1937324,1937323",886.0,889
891,438842,True,Fri Oct 27 14:07:58 +0000 2017,@British_Airways I’m excited for my Paris trip next year...all booked for Fashion Week 👌🏻,"1369761,1369759,1369762",886.0,891
892,322361,True,Fri Oct 27 14:32:42 +0000 2017,@British_Airways Unless the flight is overbooked likes yesterday. 7 passengers denied boarding GOT-LHR,"851891,851892,851889,851893",886.0,892
893,359366,True,Fri Oct 27 16:24:14 +0000 2017,@British_Airways And 90 quid extra to pick your seats to sit together as a couple,"1374317,1374320",886.0,893
896,440265,True,Fri Oct 27 17:28:48 +0000 2017,@British_Airways Worst airline in the world and I have flown in Burma and Albania !!,1375825,886.0,896
899,537554,True,Fri Oct 27 21:42:16 +0000 2017,"@British_Airways But add on Seat, Baggage, Food and the air you’ll breath.","1789525,1789526",886.0,899
905,445152,True,Sat Oct 28 11:36:31 +0000 2017,"@British_Airways Can I get a free flight if I share it on my Instagram, please?","1398183,1398184",886.0,905
906,635878,True,Sat Oct 28 12:26:08 +0000 2017,"@British_Airways Flew BA to Hong Kong, male steward 👍 Seats👍 Drinks trolley through 12hour  flight 👎",2166629,886.0,906
911,652550,True,Sat Oct 28 16:47:34 +0000 2017,"@British_Airways Will be flying with you guys next year, if you insist on upgrading us we promise we won’t complain 😇😂",2237757,886.0,911
920,384927,True,Fri Oct 27 17:21:16 +0000 2017,"@British_Airways We booked a 3 day break, it left 2hours late and the transfers you suggested got us to the airport HOURS early so only had a 2 1/2 day break","1376251,1376252",886.0,920
922,460741,True,Sat Oct 28 15:12:46 +0000 2017,@British_Airways Thanks However after a 14 hr delay from GLA to Spain with no apology / offer of hotel or compensation I would not recomend flying with you!!,1468006,886.0,922
927,442922,True,Sat Oct 28 06:22:01 +0000 2017,"@British_Airways But @British_Airways still hasn’t paid my compensation for downgrading me on a flight, paid for &amp; seated. Utter incompetence!",1387932,886.0,927
928,720749,True,Sun Oct 29 20:59:32 +0000 2017,"@British_Airways I have flights to Barcelona on the 23rd of Nov. I can't travel now, what should I do? Can I re-book for a future date, they're not flexible",2532610,886.0,928
929,580613,True,Sun Oct 29 22:45:35 +0000 2017,@British_Airways Your fare finder would be more use if you could select your departure airport. Showing only London departures is pointless for many of us.,1956448,886.0,929
933,451549,True,Sun Oct 29 14:44:16 +0000 2017,"@British_Airways My wife was diagnosed with breast cancer last month. BA want 2 charge her 2 move her ticket that she cant take.
#BreastCancerAwarenessMonth","1953930,1953933",886.0,933
935,578269,True,Sun Oct 29 18:41:34 +0000 2017,@British_Airways Have been waiting weeks for cancellation compensation cheque (which I was told was being raised) and no reply to 2 reminders. Please assist.,1945457,886.0,935
936,580704,True,Mon Oct 30 17:26:48 +0000 2017,"@British_Airways Really?Had to pay €460 for a return flight from DUS to LHR on Oct 10th,how do tariffs work then, are they temperamental to maximise profits?",1956891,886.0,936
940,702403,True,Sun Oct 29 11:22:42 +0000 2017,@British_Airways Is it true you give discounts to over 60s?,2451033,886.0,940
942,705632,True,Sun Oct 29 12:08:00 +0000 2017,@British_Airways Yes please. ✈💺,2465850,886.0,942
945,712457,True,Sun Oct 29 16:00:02 +0000 2017,@British_Airways What do the bags cost?,2496498,886.0,945
946,690765,True,Sun Oct 29 17:10:54 +0000 2017,@British_Airways I'm yet to find any at that price.,2511332,886.0,946
952,720991,True,Mon Oct 30 05:55:27 +0000 2017,"@British_Airways Done it!!
#eau18 #Copenhagen",2533700,886.0,952
955,729219,True,Mon Oct 30 15:15:45 +0000 2017,@British_Airways How about a deal on flights back to #NewZealand in January 🙌,2571493,886.0,955
958,734257,True,Mon Oct 30 18:27:17 +0000 2017,@British_Airways Will this apply to flights to Innsbruck please?,2592691,886.0,958
959,581503,True,Mon Oct 30 19:21:51 +0000 2017,@British_Airways When will you pay mine and @100184 compensation that was due 4 months ago?!,1960572,886.0,959
965,British_Airways,False,Tue Oct 31 22:23:02 +0000 2017,"@115895 Hi Sam, that is the correct email. ^Helen",,966.0,965
966,115895,True,Tue Oct 31 16:05:25 +0000 2017,@British_Airways can I just confirm the email that would send passport details to change a name on a ticket is __email__?,965,,966
967,British_Airways,False,Tue Oct 31 22:20:23 +0000 2017,"@115896 Hi Sreejit, we have no info about this as yet. Please keep an eye online as this will be updated as soon as we know. ^Helen",968,969.0,967
968,115896,True,Wed Nov 01 05:35:58 +0000 2017,"@British_Airways https://t.co/NM3ZczuH2W here's the news article in case you guys need it. If you have any updates in the future, do share. Thanks.",970,967.0,968
969,115896,True,Tue Oct 31 15:53:10 +0000 2017,"@British_Airways runway is under maintenance at Delhi from 7 nov. flights have been cancelled. Wanted to know status of BA0257, lhr-del 7nov",967,,969
970,British_Airways,False,Wed Nov 01 10:48:27 +0000 2017,"@115896 Thanks Sreejit, we would recommend checking on Manage My Booking for any updates. ^Jane",,968.0,970
971,British_Airways,False,Tue Oct 31 22:18:21 +0000 2017,"@115897 Hi David, confirmation emails can take up to 24 hrs. Have you been waiting longer than this? ^Helen","972,973",974.0,971
972,115897,True,Wed Nov 01 12:02:02 +0000 2017,@British_Airways It's been 24 hours now. Could you please assist? Thanks. My email address is __email__,,971.0,972
973,115897,True,Wed Nov 01 09:00:12 +0000 2017,"@British_Airways Not yet, but I thought it was strange that I received a confirmation email for one of the flights, but not the other. Thanks.",975,971.0,973
974,115897,True,Tue Oct 31 15:58:26 +0000 2017,"@British_Airways I made two bookings, but only received a confirmation email for one of the flights. Little help?",971,,974
975,British_Airways,False,Wed Nov 01 12:39:06 +0000 2017,"@115897 Hi David, could you let us know the flights you've booked and dates of travel, along with your full name and contact number. Thanks. ^Sophie",976,973.0,975
976,115897,True,Wed Nov 01 13:11:55 +0000 2017,"@British_Airways Amsterdam to London on 28/11/17
London to Athens on 30/11/17 - have received confirmation for this

Contact: +49 1708733216","977,978",975.0,976
977,115897,True,Wed Nov 01 13:31:58 +0000 2017,@British_Airways Full name: David Simons,979,976.0,977
978,British_Airways,False,Wed Nov 01 16:38:36 +0000 2017,"@115897 We'll check this for you, David. Can you provide us with the booking reference for the confirmation you have? Please send this via DM. ^R",,976.0,978
979,115897,True,Wed Nov 01 14:56:32 +0000 2017,"@British_Airways Any update, Sophie? Thanks.",,977.0,979
980,comcastcares,False,Tue Oct 31 22:27:52 +0000 2017,@115898 I definitely want to make sure your charges are correct. Please DM me your address and phone# so I can better assist. -SLM,981,982.0,980
981,115898,True,Tue Oct 31 22:48:56 +0000 2017,@comcastcares ✔,,980.0,981
982,115898,True,Tue Oct 31 22:08:27 +0000 2017,.@comcastcares tired of getting charged for equipment that was returned months ago. Please stop it.,980,,982
983,comcastcares,False,Tue Oct 31 22:27:28 +0000 2017,"@115899 address, and phone number so I can assist further with this issue. Thanks! -KW",984,985.0,983
984,115899,True,Tue Oct 31 22:38:29 +0000 2017,@comcastcares Sent and thank you,,983.0,984
985,115899,True,Tue Oct 31 22:11:40 +0000 2017,@115900 hi I got some odd text alert from you I don't have your service why would I get alerts,"983,986",,985
986,comcastcares,False,Tue Oct 31 22:27:24 +0000 2017,"@115899 Hi, I'll be happy to look into the text you received and see what I can do to help. Please send a DM with your full name,",,985.0,986
987,comcastcares,False,Tue Oct 31 22:20:16 +0000 2017,"@115901 Hello, have you checked your scheduled menu? You may have a series recording scheduled. - Matt",988,989.0,987
988,115901,True,Tue Oct 31 22:35:01 +0000 2017,@comcastcares Phoenix Suns are on auto record. NBA Team Channel 752 trying to record tonight. I only want regular broadcast games recorded like TiVo does.,990,987.0,988
989,115901,True,Tue Oct 31 22:01:44 +0000 2017,Why does @115900 record programs on my DVR from channels I don't subscribe to? Blank recordings. I don't have NBA LP! #UpgradeYourSoftware! https://t.co/0ir2a2rSt1,987,,989
990,comcastcares,False,Tue Oct 31 22:35:30 +0000 2017,@115901 If you set a recording for a sports team it will try to record it on any available network. - Matt,991,988.0,990
991,115901,True,Tue Oct 31 23:14:47 +0000 2017,"@comcastcares Thanks for your reply but that's why I said Update your Software. If  @115902 knows not to record on an unavailable channel, it's software.",992,990.0,991
992,comcastcares,False,Tue Oct 31 23:18:58 +0000 2017,@115901 We can certainly share your feedback moving forward as we're always looking to improve the customer experience. -DSC,,991.0,992
993,comcastcares,False,Tue Oct 31 22:15:50 +0000 2017,@115903 and send us a Direct Message with your account information so that I can see what's going on. –XG,,994.0,993
994,115903,True,Tue Oct 31 22:10:08 +0000 2017,wow when you want to watch the world series and @115900  decides to have an outage!!!!,"993,995",,994
995,comcastcares,False,Tue Oct 31 22:15:41 +0000 2017,"@115903 Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead",,994.0,995
996,AmericanAir,False,Tue Oct 31 22:27:30 +0000 2017,@115904 We'll be sure to pass along your kind words! #AATeam,,997.0,996
997,115904,True,Tue Oct 31 22:24:57 +0000 2017,@AmericanAir Erica on the lax team is amazing give her a raise ty,996,998.0,997
998,AmericanAir,False,Tue Oct 31 22:12:14 +0000 2017,@115904 Our apologies for the delay in responding to you. Have you made it to LAX? Let us know if you still need assistance.,997,999.0,998
999,115904,True,Tue Oct 31 21:47:45 +0000 2017,@AmericanAir Could you have someone on your lax team available to guide me to my gate ASAP,998,1000.0,999
1000,115904,True,Tue Oct 31 21:46:51 +0000 2017,@AmericanAir have a flight at 330pm (45mins) I’m almost to Lax. I’m legally blind and didn’t know where to let you know I need assistance.,999,,1000
1001,AmericanAir,False,Tue Oct 31 22:24:05 +0000 2017,"@115905 Aww, that's definitely a future pilot in the making! #HappyHalloween",,1002.0,1001
1002,115905,True,Tue Oct 31 22:02:04 +0000 2017,Ben Tennyson and an American Airlines pilot. 🎃 #trunkortreat #halloween #2017 #diycostume #parenting @americanair … https://t.co/f1nNHQ0iLa https://t.co/lDViDkRdB1,1001,,1002
1003,AmericanAir,False,Tue Oct 31 22:22:37 +0000 2017,@115906 This is a great option for customers who want to share miles and it's cheaper than having to purchase them.,1004,1005.0,1003
1004,115906,True,Tue Oct 31 22:24:48 +0000 2017,"@AmericanAir Right, but I earned those. I also shouldn’t have to pay to pass them to my own spouse. You need to change your program.",1006,1003.0,1004
1005,115906,True,Tue Oct 31 21:51:37 +0000 2017,"I’m sorry, what? It’s going to COST me $50 to transfer 4,000 AA Advantage points to my spouse? @AmericanAir this is ridiculous!!","1003,1007",,1005
1006,AmericanAir,False,Tue Oct 31 22:44:51 +0000 2017,@115906 We're sorry for your frustration.,,1004.0,1006
1008,AmericanAir,False,Tue Oct 31 22:19:34 +0000 2017,"@115907 It's always a pleasure to have you on board, John. Have a wonderful flight over the pond!",,1009.0,1008
1009,115907,True,Tue Oct 31 21:54:22 +0000 2017,Heading to London tonight will be there for 5 days doing some exciting stuff:) @AmericanAir get the drinks ready I coming aboard:) JB,"1008,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1052,1053,1054,1055,1056,1057,1058,1059,1060",,1009
1061,AmericanAir,False,Tue Oct 31 22:17:44 +0000 2017,"@115908 Pilots, Potter, Pumpkins and Skeletons...oh my! They're all adorable.",,1062.0,1061
1062,115908,True,Tue Oct 31 21:47:19 +0000 2017,Check out these tiny trick-or-treaters all dressed up in our #NICU. Hey @AmericanAir! We have your youngest #pilot in training! #Halloween https://t.co/0C3aXJhiAg,"1061,1063",,1062
1064,AmericanAir,False,Tue Oct 31 22:14:35 +0000 2017,@115909 We're glad you got to kick back and enjoy a show while flying! Thanks for your kind words.,,1065.0,1064
1065,115909,True,Tue Oct 31 21:51:36 +0000 2017,"Thank you, @AmericanAir for playing #ThisIsUs and for having great flight attendants on my flight back home!",1064,,1065
1066,TMobileHelp,False,Tue Oct 31 22:28:46 +0000 2017,"@115910 Hey, Trevor! Send us a DM, and we'll take a closer look! *KellenF",,1067.0,1066
1067,115910,True,Tue Oct 31 22:21:24 +0000 2017,@115911 Sweet! I’m still paying on my 7plus but I have a jump. Any way to find out what to do in my situation and how much money I need to put down?,1066,1068.0,1067
1068,115911,True,Tue Oct 31 22:19:12 +0000 2017,@115910 No sir! You can still preorder at https://t.co/E7pnnCVItW *JoanO,1067,1069.0,1068
1069,115910,True,Tue Oct 31 22:17:06 +0000 2017,@115911 Are pre orders done for the X?,1068,1070.0,1069
1070,115911,True,Tue Oct 31 22:16:12 +0000 2017,@115910 Go for it Trevor *ErikS,1069,1071.0,1070
1071,115910,True,Tue Oct 31 22:15:20 +0000 2017,@115911 I have a question.,1070,1072.0,1071
1072,115911,True,Thu Oct 26 21:13:40 +0000 2017,"Be ready for your next iPhone. Join our iPhone upgrade program for free!
 https://t.co/ELb8YQspF6","1071,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1083,1084,1085,1086,1087,1088,1089,1090,1091,1092,1093,1094,1095,1096,1097,1098,1099,1100,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,1152,1153,1154,1155",,1072
1073,118400,True,Wed Nov 01 01:18:10 +0000 2017,@115911 I have number with unlimited service can I installment iPhone X,12145,1072.0,1073
1074,122626,True,Wed Nov 01 11:34:38 +0000 2017,@115911 DM me I have a question,30117,1072.0,1074
1075,431474,True,Fri Oct 27 14:11:15 +0000 2017,@115911 Can u sign me up for this upgrade program please,1335231,1072.0,1075
1076,150486,True,Fri Oct 27 16:12:53 +0000 2017,@115911 What this https://t.co/b05JVJBd44,1343713,1072.0,1076
1077,437439,True,Fri Oct 27 20:50:20 +0000 2017,"@115911 I ordered mine at midnight, is it really till December for the phone to arrive?",1363323,1072.0,1077
1078,435689,True,Fri Oct 27 18:35:19 +0000 2017,@115911 I have questions,1353707,1072.0,1078
1079,435688,True,Fri Oct 27 18:37:08 +0000 2017,@115911 Free upgrade? I precordered this morning and i see a $20 upgrade fee. What is that?,1353706,1072.0,1079
1080,437441,True,Fri Oct 27 12:41:53 +0000 2017,@115911 Why can’t I pay my bill 😐,1363329,1072.0,1080
1081,437775,True,Fri Oct 27 21:20:11 +0000 2017,@115911 I wanted to buy two today but the phone operators were so freakin baddddddd,1364847,1072.0,1081
1082,437777,True,Fri Oct 27 21:17:19 +0000 2017,"@115911 The down payment shouldn’t be less, it shouldn’t BE. Seriously thinking about going to a different carrier because of this.",1364858,1072.0,1082
1083,264003,True,Fri Oct 27 21:22:40 +0000 2017,@115911 So I'm credit class A bit don't get zero down with my JOD because I haven't been there long enough... super bummed.,1365697,1072.0,1083
1084,222792,True,Fri Oct 27 22:23:34 +0000 2017,@115911 I got charged $20 to upgrade why?,1367663,1072.0,1084
1085,429993,True,Fri Oct 27 23:31:20 +0000 2017,@115911 hope I get mines on the 3rd,1370873,1072.0,1085
1086,439844,True,Sat Oct 28 00:44:49 +0000 2017,@115911 I can’t upgrade because I have EIP :( they want me to pay the balance off first &gt;_&lt;,1374170,1072.0,1086
1087,440663,True,Sat Oct 28 03:08:46 +0000 2017,@115911 I only have 295 left to pay in full could I transfer over to get the new iPhone,1377452,1072.0,1087
1088,536723,True,Sat Oct 28 03:48:43 +0000 2017,@115911 I have jump now... I also have to pay to upgrade my 7 to X,1786484,1072.0,1088
1089,129069,True,Wed Nov 01 20:05:48 +0000 2017,@115911 If I had the extra 300 as a down payment I’d do it. Too bad you can’t just use my old 6s plus. 🙁,57602,1072.0,1089
1090,120861,True,Sat Oct 28 06:26:59 +0000 2017,@115911 I’m in the Jump program..how do I go about getting the iPhone X?,22242,1072.0,1090
1091,442158,True,Sat Oct 28 08:41:06 +0000 2017,@115911 How much would the down payment be,1384366,1072.0,1091
1092,444568,True,Sat Oct 28 14:34:32 +0000 2017,@115911 Just got an account with you guys back in August- can I upgrade?,1395742,1072.0,1092
1093,444810,True,Sat Oct 28 14:19:37 +0000 2017,@115911 Is everyone getting the same estimates 11/3-11/10 or does it very first come first serve https://t.co/ZfISWYR0BE,1396774,1072.0,1093
1094,444807,True,Sat Oct 28 05:42:29 +0000 2017,@115911 SAVE UP TO $300?!? HOW MUCH IS THIS Phone?!? $5000?,1396764,1072.0,1094
1095,445508,True,Sat Oct 28 16:31:03 +0000 2017,@115911 Will the phone be unlocked?,1399914,1072.0,1095
1096,450311,True,Thu Nov 02 00:30:02 +0000 2017,@115911 CAN YOU STOP YOUR INTERNET IS SO SHIT ITS NOT EVEN WORTH GETTING AN IPHONE X,1420787,1072.0,1096
1097,448128,True,Thu Nov 02 00:53:43 +0000 2017,@115911 How do the upgrade system works,1411803,1072.0,1097
1098,448127,True,Thu Nov 02 01:12:22 +0000 2017,@115911 I’m a T-Mobile costumer for over 5 years and I can’t get a plan with you guys - just prepaid phone,1411802,1072.0,1098
1099,587385,True,Thu Nov 02 01:55:11 +0000 2017,"@115911 I have Jump on my account, how does that work?",1984386,1072.0,1099
1100,432971,True,Sat Oct 28 19:41:49 +0000 2017,@115911 $62 down with Verizon for iPhone X good bye T-Mobile https://t.co/VPL6iIo6J8,1413615,1072.0,1100
1101,449224,True,Thu Nov 02 03:08:25 +0000 2017,@115911 If you don’t pre order by the 2nd when will you have a chance to get the iPhone X?,1416561,1072.0,1101
1102,449762,True,Wed Nov 01 23:38:34 +0000 2017,@115911 My phone is messed up,1418727,1072.0,1102
1103,449571,True,Thu Nov 02 03:49:12 +0000 2017,@115911 Account not qualified for this offer. Explain,1417922,1072.0,1103
1104,451354,True,Thu Nov 02 04:53:01 +0000 2017,@115911 Would I need to put something down?,1426328,1072.0,1104
1105,451172,True,Sat Oct 28 20:27:18 +0000 2017,@115911 The system didn’t allow to pre order iPhone X and had to call the customer service was hit with a $20 surcharge.,1425495,1072.0,1105
1106,454006,True,Thu Nov 02 10:55:28 +0000 2017,@115911 But how much more would my bill be..? 🤔,1439225,1072.0,1106
1107,454159,True,Thu Nov 02 11:27:43 +0000 2017,@115911 I just upgraded to the 7+ on Mother’s Day. Sucks I won’t be able to upgrade until mines paid off 😡,1439949,1072.0,1107
1108,455872,True,Thu Nov 02 16:23:43 +0000 2017,@115911 Do I qualify if I’m in the jump program?,1447409,1072.0,1108
1109,575184,True,Sat Oct 28 20:26:58 +0000 2017,@115911 I've been with you since early days of VoiceStream. No deal for me. 😩,1932903,1072.0,1109
1110,459727,True,Thu Nov 02 18:55:36 +0000 2017,@115911 Can I trade my 6 plus s in I’ve been wit T-Mobile over a year,1463657,1072.0,1110
1111,465475,True,Fri Nov 03 05:23:34 +0000 2017,@115911 When is my iPhone arriving!,1487475,1072.0,1111
1112,467683,True,Fri Nov 03 12:29:03 +0000 2017,@115911 I made my order in Oct and it never went threw. I called a representative and it seems an excuse on TMobile part very disappointed,1497451,1072.0,1112
1113,590239,True,Fri Nov 03 15:33:20 +0000 2017,@115911 Except none of your stores have it today.,1996116,1072.0,1113
1114,481911,True,Sat Nov 04 13:28:26 +0000 2017,@115911 Its a scam they screw you over at the end it happend to me with the 7 plus!,1559454,1072.0,1114
1115,440433,True,Sat Oct 28 02:20:52 +0000 2017,@115911 I have jump on demand and I can’t preorder. Wtf,1376480,1072.0,1115
1116,534663,True,Sun Oct 29 00:07:30 +0000 2017,@115911 Ima fuck y’all up for messing up my pre order chances.,1779493,1072.0,1116
1117,535134,True,Sun Oct 29 00:00:05 +0000 2017,@115911 @115911 how much do I have to give to trade in my 7 plus lol I’m on the plan bro,1781130,1072.0,1117
1118,345665,True,Sun Oct 29 09:24:02 +0000 2017,@115911 It’s funny wend I go to Hobbs New Mexico I get zero coverage,1935432,1072.0,1118
1119,542007,True,Sun Oct 29 18:28:32 +0000 2017,@115911 Can I upgrade even when I’m in the iPhone 7 trade up program?,2453309,1072.0,1119
1120,581189,True,Mon Oct 30 20:50:45 +0000 2017,@115911 I'm on this program. How can I upgrade?,1959122,1072.0,1120
1121,398362,True,Sun Oct 29 01:24:52 +0000 2017,"@115911 I’m just trying to pay my phone bill, but your website keeps trying to sell me a new iPhone. 😑",1879269,1072.0,1121
1122,554866,True,Sun Oct 29 00:57:31 +0000 2017,@115911 how do i join?,1854560,1072.0,1122
1123,259753,True,Sat Oct 28 15:28:12 +0000 2017,@115911 I’m JoD &amp; my lease for my 7+ is almost paid off. when its fully paid... can I trade it for iPhoneX &amp; get $300 off (if the promo still there),1397370,1072.0,1123
1124,446616,True,Sat Oct 28 10:24:34 +0000 2017,@115911 Would you say this estimation is pretty accurate or do you think I may have to wait a month to receive my iPhone X ? https://t.co/cp0cYWRAiI,"1404869,1404870,1404871",1072.0,1124
